Customer_ID,Geo_ID,Industry_ID,Product_ID,Cluster_Label,Account_Tier,Company_Size,Company_Age_Years,Employees,Legal_Entity_Type,HQ_vs_Billing,Tenure_Months,Contract_Type,Contract_Start_Date,Contract_End_Date,Renewal_Probability,CSM_Assigned,CSM_Name,Executive_Sponsor,Health_Score,Onboarding_Completed,QBR_Completed_Last_6M,Last_Training_Days_Ago,Licenses_Purchased,Daily_Active_Users,Feature_Adoption_Pct,API_Calls_Monthly,Mobile_Users_Pct,Sessions_Per_User_Day,Avg_Session_Minutes,Integrations_Count,Custom_Reports_Count,Automations_Active,Support_Tickets,Escalated_Tickets,CSAT_Score,NPS_Score,Subscription_Value_Local,Discount_Pct,ACV_Local,ACV_USD,Last_Invoice_Amount_USD,Lifetime_Revenue_USD,Add_On_Revenue_USD,Payment_Delay_Days,Price_Sensitivity,Competitor_Mentioned,Downsell_Requested,Renewal_Risk_Flag,Churn,Next_Quarter_Revenue_USD,Total_Transactions,Total_Revenue_USD,Avg_Revenue_USD,Total_Billed_USD,Total_AddOn_Revenue,Avg_Discount,Avg_Tax,Avg_Payment_Delay,Max_Payment_Delay,Avg_Daily_Active_Users,Avg_Monthly_Active_Users,Avg_Feature_Adoption,Avg_API_Calls,Avg_Licenses_Used,Avg_Licenses_Purchased,Avg_License_Utilization,Avg_Sessions,Avg_Session_Min,Avg_Mobile_Sessions,Avg_Integrations,Avg_Automations,Avg_Reports,Avg_Data_Records,Avg_Storage,Avg_Errors,Avg_Uptime,Total_Events,Avg_Resolution_Days,Avg_Score,At-Risk Alert,CSAT Survey,Certification Earned,Champion Change,Community Post,Escalation,Executive Business Review,NPS Survey,Onboarding Call,Product Feedback,QBR Meeting,Support Ticket,Training Session,Unknown,Webinar Attended, Chat  , Email  , In-App  , In-Person  , Phone  , Portal  , Video Call  ,Chat,Email,In-App,In-Person,Phone,Portal,Video Call,Critical,High,Low,Medium,Not Applicable_x,Closed-No-Action,Escalated,Not Applicable_y,Pending,Resolved,Workaround,Negative,Neutral,Positive,FollowUp_Count,SLA_Breach_Count,Manager_Escalation_Count
12826,20,11,21,High-Growth Startup,Gold,Mid-Market (251-1000),6,72.0,BV,Same as Billing,34,Multi-Year,2022-04-21,2024-04-20,0.37,Yes,CSM-003,Yes,70,Yes,No,30,82,107,52.5,32371,45.1,3.0,12.0,9,9,13,4,0,4.2,41.0,35614,15.2,30200,6040,1721,16636,961,3,Low,No,No,Low,0,1903,11,3711,337.3636363636364,3760,49,10.427272727272728,11.272727272727273,3.0,3,148.55882352941177,236.1764705882353,74.03529411764706,45528.617647058825,82.0,82.0,100.0,3932.8529411764707,12.144117647058822,45.46470588235294,9.0,401.0882352941176,45.8235294117647,5719.088235294118,33.71911764705882,5.235294117647059,98.93264705882353,7,0.14285714285714285,0.0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,1,1,1,4,0,0,4,1,2,0,1,3,3,4,0,1
11954,105,1,3,Discount-Heavy Stable,Silver,Enterprise (1000+),10,665.0,Corp,Same as Billing,35,Multi-Year,2022-10-29,2024-10-28,0.7,Yes,CSM-001,Yes,63,Yes,No,3,80,29,54.9,12626,43.1,2.0,18.0,4,7,8,4,0,3.6,34.0,41029,28.7,29253,1579,396,4757,134,17,Medium,No,No,Low,0,376,14,4802,343.0,4803,1,25.099999999999998,13.642857142857142,17.0,17,30.514285714285716,47.857142857142854,59.665714285714294,13871.514285714286,37.714285714285715,80.0,38.14857142857143,770.4,17.608571428571427,42.037142857142854,4.0,236.82857142857142,35.17142857142857,5218.4,22.718857142857143,5.885714285714286,98.91085714285714,7,1.0,4.0,0,0,1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,1,1,1,4,0,1,4,0,2,0,1,3,3,0,1,0
14380,16,8,23,High Revenue Loyal,Silver,Mid-Market (251-1000),10,651.0,SAS,Same as Billing,75,Multi-Year,2023-01-28,2025-01-27,0.98,No,Unknown,No,90,Yes,No,10,185,166,60.8,79169,31.7,3.3,26.0,6,9,27,2,0,4.6,22.0,114849,8.3,105316,6108,1445,39216,37,0,Low,No,No,Low,0,1739,15,22022,1468.1333333333334,22055,33,6.986666666666666,8.2,0.0,0,215.75,336.19444444444446,76.49722222222222,103060.38888888889,185.0,185.0,98.96666666666667,5341.027777777777,25.725,31.366666666666667,6.0,806.6388888888889,45.30555555555556,5491.027777777777,22.984722222222224,4.833333333333333,99.11555555555555,12,1.0833333333333333,0.5083333333333333,1,1,0,0,1,0,1,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,2,3,1,2,2,2,0,2,0,1,2,7,0,0,8,0,4,0,2,5,5,7,2,0
13538,164,4,16,High-Growth Startup,Bronze,Mid-Market (251-1000),9,109.0,Ltd,Different Country,10,Annual,2022-08-11,2023-08-11,0.9,No,Unknown,No,68,No,Yes,59,111,58,65.7,14481,37.1,1.8,27.0,6,7,9,2,0,4.8,29.0,24003,22.1,18698,4113,1128,3060,65,0,High,Yes,No,Low,0,1266,14,28566,2040.4285714285713,28849,283,19.192857142857143,8.785714285714286,0.0,0,67.5,110.3,72.69,15283.8,91.9,111.0,60.85,1623.3,26.78,36.82,6.0,255.9,36.2,3232.2,20.35,5.3,98.894,6,1.1666666666666667,1.6000000000000003,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,2,4,0,0,4,0,1,1,1,2,3,0,0,0
13663,176,16,13,Discount-Heavy Stable,Silver,Startup (<50),10,260.0,Sdn Bhd,Same as Billing,27,Multi-Year,2023-10-31,2025-10-30,0.76,Yes,CSM-019,Yes,44,No,Yes,33,83,34,64.6,14634,30.7,3.0,15.0,3,7,9,5,0,3.8,39.0,64418,22.7,49795,179,44,415,109,26,Medium,No,No,Low,0,46,13,88,6.769230769230769,88,0,14.907692307692308,10.23076923076923,26.0,26,36.888888888888886,56.7037037037037,68.45185185185186,15483.481481481482,45.074074074074076,83.0,44.45925925925926,926.7777777777778,15.014814814814814,31.477777777777778,3.0,277.22222222222223,35.407407407407405,5367.740740740741,23.281111111111112,4.888888888888889,99.05592592592593,11,0.09090909090909091,3.4,0,2,0,1,0,0,2,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,2,1,0,2,2,0,0,1,2,8,0,0,8,1,1,1,0,2,9,4,2,0
12711,48,8,26,Discount-Heavy Stable,Silver,Mid-Market (251-1000),10,1437.0,Pty Ltd,Same as Billing,47,Monthly,2024-08-28,2024-11-26,0.83,Yes,CSM-028,No,64,Yes,Yes,41,67,44,28.6,15190,61.9,3.9,18.0,2,4,16,7,1,4.3,46.0,39819,28.3,28550,2740,666,10980,282,2,High,Yes,No,Low,0,742,10,2346,234.6,2346,0,22.82,8.8,2.0,2,47.611111111111114,78.27777777777777,31.15555555555555,16662.027777777777,57.69444444444444,67.0,71.06666666666666,1209.25,17.37222222222222,60.21388888888888,2.0,471.6111111111111,20.166666666666668,4560.805555555556,20.024722222222223,5.111111111111111,99.01194444444444,13,0.6153846153846154,3.769230769230769,0,0,0,0,1,2,0,1,3,0,1,2,0,1,2,0,0,0,0,0,0,0,0,2,1,2,3,3,2,1,0,3,1,8,1,0,8,0,4,0,1,3,9,4,0,0
13556,9,14,26,High-Growth Startup,Gold,Enterprise (1000+),7,23.0,LLC,Same as Billing,22,Annual,2022-12-31,2023-12-31,0.87,Yes,CSM-009,Yes,56,Yes,Yes,16,122,68,62.2,32790,60.5,4.1,10.0,3,9,14,4,1,3.7,29.0,31224,17.3,25822,19108,5415,35316,476,9,Medium,No,No,Low,0,5694,13,21178,1629.076923076923,22110,932,13.892307692307693,11.384615384615385,9.0,9,82.63636363636364,136.1818181818182,77.82272727272726,43635.045454545456,100.9090909090909,122.0,67.74545454545455,2030.0,10.386363636363637,59.39090909090908,3.0,404.95454545454544,42.86363636363637,9002.363636363636,27.259545454545457,4.863636363636363,98.86409090909092,3,2.6666666666666665,0.0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,0,1,1,0,1,0,0,1,2,0,0,0
14914,26,6,22,Discount-Heavy Stable,Silver,SMB (50-250),4,435.0,Sdn Bhd,Same as Billing,19,Monthly,2022-02-07,2022-05-08,0.59,Yes,CSM-029,Yes,48,Yes,No,55,71,54,32.5,4907,27.2,2.4,16.0,2,6,9,6,1,3.9,-6.0,37154,35.2,24075,6,1,9,341,6,High,No,Yes,Low,0,1,10,4,0.4,4,0,27.639999999999997,12.0,6.0,6,54.31578947368421,85.89473684210526,33.810526315789474,5296.315789473684,65.78947368421052,71.0,76.49473684210527,1263.6842105263158,16.157894736842106,27.305263157894736,2.0,294.2105263157895,28.42105263157895,5618.789473684211,22.973684210526315,4.7894736842105265,99.19631578947369,12,0.5833333333333334,0.31666666666666665,0,1,0,0,0,1,1,0,0,3,1,4,1,0,0,0,0,0,0,0,0,0,2,2,2,3,1,0,2,0,0,3,2,7,0,0,7,0,5,0,3,5,4,4,1,0
13122,94,7,23,At-Risk SMB,Strategic,SMB (50-250),12,85.0,Sdn Bhd,Same as Billing,6,Monthly,2024-05-08,2024-08-06,0.36,Yes,CSM-001,Yes,46,No,No,287,68,10,5.0,3141,29.1,0.5,2.0,2,3,2,13,7,2.2,-43.0,19255,27.1,14036,3789,870,2055,404,48,High,Yes,Yes,High,1,81,6,6535,1089.1666666666667,6535,0,19.599999999999998,10.833333333333334,48.0,48,9.333333333333334,14.666666666666666,4.8999999999999995,3241.0,11.333333333333334,68.0,13.716666666666667,253.66666666666666,2.033333333333333,28.2,2.0,60.0,12.666666666666666,2683.6666666666665,6.8116666666666665,5.333333333333333,98.74166666666667,18,0.16666666666666666,0.24444444444444446,0,2,1,3,0,2,0,0,0,1,3,3,2,0,1,0,0,0,0,0,0,0,2,3,2,2,5,2,2,2,2,0,1,13,0,2,13,0,2,1,12,4,2,7,2,2
11885,161,6,5,At-Risk SMB,Bronze,SMB (50-250),6,19.0,Sdn Bhd,Same as Billing,19,Annual,2023-02-03,2024-02-03,0.29,No,Unknown,Yes,39,Yes,Yes,75,83,23,25.6,6017,45.5,2.2,12.0,4,2,1,15,7,3.9,17.0,17316,22.2,13471,0,0,0,199,9,High,No,Yes,High,1,0,6,0,0.0,0,0,13.433333333333335,14.333333333333334,9.0,9,21.36842105263158,32.63157894736842,23.81578947368421,5594.1578947368425,25.94736842105263,83.0,25.742105263157896,513.1578947368421,11.831578947368422,44.41052631578947,4.0,28.263157894736842,9.368421052631579,4033.2631578947367,19.853157894736842,4.526315789473684,98.92736842105262,25,1.24,3.38,1,1,1,0,1,0,2,2,2,1,1,9,3,0,1,0,0,0,1,0,1,0,6,3,5,1,1,5,2,0,4,4,2,15,2,1,16,3,3,0,12,7,6,11,3,0
13692,38,6,20,High-Growth Startup,Platinum,Enterprise (1000+),3,353.0,Pty Ltd,Same as Billing,12,Monthly,2022-02-14,2022-05-15,0.86,Yes,CSM-018,No,62,Yes,No,5,162,87,50.4,40964,25.4,3.8,12.0,3,4,11,9,0,3.5,-1.0,26910,7.8,24811,27043,6943,24742,924,0,Medium,No,No,Low,0,8819,15,188444,12562.933333333332,189418,974,5.833333333333333,11.6,0.0,0,97.25,145.0,57.56666666666666,49051.416666666664,126.58333333333333,162.0,60.03333333333333,2329.6666666666665,11.924999999999999,26.608333333333334,3.0,332.75,21.166666666666668,6393.583333333333,12.273333333333333,4.833333333333333,99.13666666666666,18,0.16666666666666666,0.7888888888888889,0,2,0,0,2,0,1,2,4,0,1,4,1,1,0,0,0,0,0,0,0,0,5,3,3,2,3,0,2,0,0,4,0,14,0,2,14,1,1,0,2,5,11,5,2,0
10390,157,2,15,Discount-Heavy Stable,Silver,Mid-Market (251-1000),4,438.0,KK,Same as Billing,35,Annual,2024-12-19,2025-12-19,0.74,No,Unknown,No,68,Yes,No,63,90,42,61.5,10313,44.9,2.7,8.0,3,7,5,5,0,3.9,-7.0,32932,32.8,22130,619,163,1848,259,5,Medium,No,No,Low,0,178,9,1400,155.55555555555554,1439,39,24.844444444444445,6.222222222222222,5.0,5,45.48571428571429,72.0,66.41428571428571,11359.0,55.31428571428572,90.0,50.542857142857144,1131.7142857142858,8.21142857142857,45.05142857142857,3.0,151.82857142857142,34.2,6061.314285714286,28.81142857142857,5.542857142857143,98.85114285714286,9,0.7777777777777778,0.5666666666666667,0,1,0,1,0,1,0,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,3,0,0,1,1,7,0,0,7,0,2,0,2,5,2,6,0,0
12495,151,10,18,Discount-Heavy Stable,Platinum,Enterprise (1000+),9,1119.0,KK,Same as Billing,32,Annual,2022-02-28,2023-02-28,0.73,No,Unknown,No,66,Yes,No,53,77,41,48.1,5309,30.6,2.0,16.0,7,5,4,4,0,3.8,57.0,10605,37.8,6596,0,0,0,201,10,Medium,No,Yes,Low,0,0,12,0,0.0,0,0,34.266666666666666,5.166666666666667,10.0,10,42.96875,66.15625,51.49375,5715.53125,54.625,77.0,55.771875,1027.84375,16.01875,30.440625,7.0,115.03125,24.3125,5996.875,17.6590625,5.25,98.8034375,8,0.375,7.0,0,0,0,0,2,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,3,5,0,1,5,1,1,0,4,0,4,2,1,0
13327,121,8,6,At-Risk SMB,Platinum,Enterprise (1000+),10,293.0,SAS,Same as Billing,31,Multi-Year,2024-06-17,2026-06-17,0.64,Yes,CSM-015,Yes,56,Yes,No,269,43,1,44.3,2595,46.4,1.0,8.0,2,3,0,9,5,3.3,-29.0,19379,15.1,16452,197,54,499,152,6,High,No,No,Low,0,44,12,261,21.75,266,5,13.775,6.5,6.0,6,1.0,1.0,39.561290322580646,2305.064516129032,1.0,43.0,2.3,25.516129032258064,8.393548387096773,46.11612903225806,2.0,0.0,14.806451612903226,3956.1612903225805,17.930967741935483,5.354838709677419,98.94645161290323,17,0.9411764705882353,0.388235294117647,0,2,0,0,1,0,0,0,1,1,3,5,4,0,0,0,0,0,0,0,0,0,0,1,2,7,2,1,4,1,0,1,3,12,0,0,12,0,4,1,8,4,5,3,0,0
13081,19,16,20,High Revenue Loyal,Gold,Enterprise (1000+),13,9521.0,Ltd,Same as Billing,73,Multi-Year,2022-04-25,2024-04-24,0.99,Yes,CSM-028,Yes,90,Yes,Yes,23,200,150,87.6,56250,22.9,4.6,22.0,7,15,18,1,0,3.7,78.0,39685,5.8,37383,7476,1958,46058,664,1,Medium,Yes,No,Low,0,2381,17,38216,2248.0,38679,463,4.376470588235294,10.941176470588236,1.0,1,193.63888888888889,302.25,98.05833333333334,70758.41666666667,195.75,200.0,91.16666666666667,5041.722222222223,21.919444444444444,23.394444444444446,7.0,529.75,76.61111111111111,5452.666666666667,29.113055555555555,5.694444444444445,98.96277777777777,4,0.0,0.95,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,2,1,1,0,2,0
10846,147,14,2,Discount-Heavy Stable,Gold,Enterprise (1000+),7,64.0,Ltd,Different Country,25,Monthly,2024-08-08,2024-11-06,0.64,No,Unknown,Yes,67,No,Yes,23,97,56,54.6,10470,42.6,3.1,11.0,4,4,10,6,2,4.5,21.0,39844,20.2,31795,4451,1223,9686,73,2,High,No,No,Low,0,1125,13,7796,599.6923076923077,7889,93,15.776923076923076,7.538461538461538,2.0,2,59.12,94.44,57.772,11569.52,71.16,97.0,60.952,1469.08,10.86,42.768,4.0,299.08,20.6,4176.52,20.0452,4.64,98.88040000000001,12,1.3333333333333333,5.75,1,0,0,1,0,2,0,3,0,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,2,0,0,3,2,7,0,0,8,0,4,0,2,5,5,5,2,1
10543,95,8,10,Discount-Heavy Stable,Strategic,Enterprise (1000+),3,693.0,Ltd,Same as Billing,28,Annual,2022-12-11,2023-12-11,0.72,Yes,CSM-018,Yes,59,Yes,Yes,11,66,44,51.0,12104,41.4,2.5,17.0,5,8,5,4,0,3.6,-30.0,51235,25.7,38067,10278,2530,21023,290,14,High,No,No,Low,0,2901,12,13929,1160.75,13929,0,21.558333333333334,8.083333333333334,14.0,14,46.214285714285715,75.75,54.385714285714286,12955.857142857143,55.357142857142854,66.0,70.02142857142857,1136.7857142857142,16.932142857142857,41.385714285714286,5.0,140.67857142857142,42.035714285714285,5824.678571428572,16.84035714285714,4.892857142857143,99.05642857142857,6,0.3333333333333333,1.1666666666666667,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,1,0,1,4,0,0,4,0,2,0,1,0,5,2,1,0
10092,129,7,28,High-Growth Startup,Strategic,Enterprise (1000+),11,485.0,Corp,Same as Billing,15,Multi-Year,2022-02-10,2024-02-10,0.89,Yes,CSM-022,Yes,69,Yes,No,2,65,76,33.2,23912,32.1,2.5,17.0,7,11,14,3,0,4.2,23.0,41636,15.5,35182,235,55,321,296,0,Low,No,No,Low,0,65,15,1624,108.26666666666667,1632,8,13.24,12.6,0.0,0,87.8,141.33333333333334,38.54,27568.2,65.0,65.0,100.0,2078.4666666666667,17.153333333333332,31.273333333333333,7.0,419.4,57.8,6506.666666666667,34.106,5.2,99.07933333333334,8,0.375,1.75,0,1,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,1,0,1,1,5,1,0,5,1,1,0,2,3,3,3,2,0
14850,6,12,3,High-Growth Startup,Gold,SMB (50-250),11,110.0,BV,Same as Billing,12,Annual,2023-12-03,2024-12-02,0.63,Yes,CSM-006,Yes,71,No,Yes,8,118,90,56.4,35391,36.5,4.7,20.0,3,5,13,6,1,4.8,32.0,47494,12.1,41747,41747,9227,39381,1103,7,High,No,No,Low,0,13557,8,29366,3670.75,29432,66,8.625,4.25,7.0,7,104.41666666666667,168.66666666666666,64.96666666666667,43289.0,113.66666666666667,118.0,88.13333333333333,2856.6666666666665,18.483333333333334,35.0,3.0,404.75,25.166666666666668,5566.166666666667,19.879166666666666,5.666666666666667,99.30250000000001,10,0.0,3.97,0,2,0,0,1,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,3,0,0,0,0,10,0,0,10,0,0,0,2,3,5,5,0,0
11980,125,1,13,High Revenue Loyal,Silver,Mid-Market (251-1000),5,4347.0,AG,Different Country,57,Monthly,2022-05-08,2022-08-06,0.94,Yes,CSM-015,No,74,Yes,Yes,37,200,136,66.7,39330,14.3,3.5,22.0,12,9,20,1,0,5.0,32.0,105789,4.2,101345,1216,280,5464,2575,8,Low,No,No,Low,0,299,12,820,68.33333333333333,827,7,2.983333333333333,10.75,8.0,8,170.83333333333334,280.4166666666667,83.08611111111111,52213.13888888889,189.11111111111111,200.0,84.33333333333333,4527.833333333333,22.452777777777776,14.027777777777779,12.0,590.3333333333334,46.111111111111114,5682.777777777777,17.65972222222222,5.0,99.045,10,0.4,0.5,0,0,0,0,1,1,1,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,3,0,1,1,2,1,2,0,0,4,0,6,3,0,6,0,1,0,1,1,8,2,1,0
12996,37,4,6,At-Risk SMB,Silver,SMB (50-250),11,85.0,LLC,Same as Billing,24,Monthly,2022-12-03,2023-03-03,0.43,No,Unknown,Yes,17,No,Yes,111,29,17,30.2,5186,51.2,0.9,10.0,3,1,3,13,4,2.6,-7.0,14799,18.6,12046,13130,3801,28752,342,17,Low,Yes,No,Medium,0,2495,11,18099,1645.3636363636363,18326,227,16.027272727272727,9.0,17.0,17,15.125,23.75,27.037499999999998,4633.291666666667,18.041666666666668,29.0,52.15416666666667,392.2083333333333,10.195833333333333,52.37083333333334,3.0,84.75,4.791666666666667,4360.291666666667,10.074583333333335,4.833333333333333,98.97083333333335,21,0.8571428571428571,-0.3619047619047619,0,1,1,1,0,0,2,1,1,2,4,5,3,0,0,0,0,0,0,0,0,0,7,2,3,3,1,3,2,1,1,2,1,16,0,0,16,0,5,0,10,5,6,6,1,0
14218,178,12,5,High Revenue Loyal,Bronze,Startup (<50),16,2229.0,Ltd,Same as Billing,76,Annual,2022-03-02,2023-03-02,0.99,Yes,CSM-028,No,100,Yes,Yes,14,168,139,83.6,70903,21.4,2.9,23.0,8,14,19,2,0,3.3,19.0,85585,12.5,74886,232,59,1548,3214,2,Low,No,No,Low,0,70,10,102,10.2,102,0,9.57,14.2,2.0,2,178.33333333333334,295.27777777777777,96.51944444444445,89447.55555555556,167.08333333333334,168.0,97.10555555555555,4158.666666666667,23.033333333333335,21.450000000000003,8.0,569.9444444444445,69.22222222222223,5652.0,28.028333333333332,5.333333333333333,98.95166666666667,6,0.6666666666666666,0.5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,1,0,4,0,0,4,1,1,0,3,0,3,1,0,0
14780,138,9,8,High-Growth Startup,Strategic,Startup (<50),1,933.0,Corp,Same as Billing,23,Annual,2022-08-25,2023-08-25,0.82,Yes,CSM-010,No,85,Yes,Yes,125,112,77,62.6,47711,29.8,3.7,16.0,4,7,14,2,1,3.4,48.0,47420,16.3,39690,29370,7737,60611,605,8,Low,No,No,Low,0,8155,10,110618,11061.8,110756,138,11.05,8.7,8.0,8,98.17391304347827,156.6086956521739,79.83478260869565,62189.95652173913,108.26086956521739,112.0,87.1086956521739,2453.2608695652175,16.38695652173913,29.8,4.0,416.60869565217394,33.17391304347826,5898.782608695652,26.52391304347826,5.478260869565218,99.04826086956523,6,0.3333333333333333,1.0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,2,1,3,0,0,4,1,1,0,1,2,3,0,0,0
12530,15,18,19,High-Growth Startup,Gold,Mid-Market (251-1000),1,456.0,AG,Same as Billing,8,Annual,2022-03-29,2023-03-29,0.75,No,Unknown,No,61,No,Yes,1,83,77,53.3,42714,26.7,3.2,15.0,5,14,18,3,0,3.3,74.0,29080,10.0,26172,1517,423,993,1445,0,Medium,No,No,Low,0,389,9,1680,186.66666666666666,1680,0,8.588888888888889,11.88888888888889,0.0,0,83.875,131.375,58.55,48169.25,83.0,83.0,96.8375,2185.75,15.1125,27.275,5.0,535.625,70.125,5541.625,14.32625,5.625,98.54625,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,1,0
11677,49,1,22,High-Growth Startup,Bronze,Enterprise (1000+),10,513.0,AG,Same as Billing,20,Monthly,2022-10-04,2023-01-02,0.74,Yes,CSM-006,No,68,No,Yes,269,72,63,58.2,17642,41.7,5.0,16.0,5,11,10,6,1,4.4,41.0,24892,11.2,22104,2121,574,3013,44,1,Medium,No,No,Low,0,741,13,2217,170.53846153846155,2304,87,10.069230769230769,7.923076923076923,1.0,1,77.45,116.7,72.575,22981.95,70.6,72.0,96.74,2032.05,15.285,42.18,5.0,275.0,57.4,4987.25,27.9075,5.1,99.1725,10,0.0,0.43,0,1,0,1,2,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,3,4,1,0,1,0,1,0,0,0,1,9,0,0,9,1,0,0,3,1,6,4,0,0
11049,30,8,15,Discount-Heavy Stable,Silver,Enterprise (1000+),16,283.0,SAS,Same as Billing,37,Annual,2024-08-14,2025-08-14,0.65,No,Unknown,No,58,Yes,No,84,44,54,52.2,16005,33.6,3.3,18.0,6,4,8,5,1,3.9,35.0,41994,26.2,30991,8367,1903,23570,346,5,Low,No,No,Low,0,2004,13,25770,1982.3076923076924,25998,228,23.307692307692307,11.153846153846153,5.0,5,58.30555555555556,91.69444444444444,56.87222222222223,17703.916666666668,44.0,44.0,100.0,1429.3055555555557,17.66111111111111,34.36666666666667,6.0,248.11111111111111,20.72222222222222,4888.611111111111,24.251388888888886,5.0,99.05777777777777,14,0.7857142857142857,4.757142857142857,0,2,1,0,1,0,2,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,1,2,3,1,1,4,2,0,0,3,1,10,0,1,10,0,2,1,3,5,6,5,2,0
11961,38,14,32,High-Growth Startup,Platinum,Mid-Market (251-1000),8,983.0,GmbH,Same as Billing,3,Multi-Year,2024-04-18,2026-04-18,0.99,Yes,CSM-004,Yes,79,Yes,Yes,75,116,79,56.7,29345,33.8,3.5,14.0,6,7,7,4,0,4.2,21.0,32681,18.3,26700,29103,6999,7455,26,5,Medium,No,No,Low,0,8945,14,178021,12715.785714285714,178337,316,16.557142857142857,7.0,5.0,5,74.33333333333333,117.33333333333333,58.76666666666667,31732.0,97.0,116.0,64.06666666666666,1492.0,12.566666666666668,31.7,6.0,196.0,33.333333333333336,3463.0,6.23,4.666666666666667,99.64999999999999,10,0.2,0.4,0,1,0,1,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,0,1,2,2,5,0,0,5,0,5,0,2,3,5,2,0,0
12531,4,1,12,High-Growth Startup,Silver,Mid-Market (251-1000),4,327.0,GmbH,Different Country,18,Multi-Year,2024-04-13,2026-04-13,0.82,Yes,CSM-023,No,62,Yes,No,153,141,72,73.8,8891,49.0,2.8,12.0,3,7,13,2,0,4.6,40.0,35147,10.0,31632,31632,8215,45311,545,8,High,No,No,Low,0,10690,11,167139,15194.454545454546,167689,550,6.209090909090909,9.636363636363637,8.0,8,87.05555555555556,137.05555555555554,89.6,10934.722222222223,111.0,141.0,61.733333333333334,2410.222222222222,11.744444444444445,47.43333333333333,3.0,369.22222222222223,33.888888888888886,9403.166666666666,20.823888888888888,4.944444444444445,99.27833333333334,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1,2,0
13537,4,11,19,High Revenue Loyal,Silver,SMB (50-250),13,1171.0,Sdn Bhd,Same as Billing,45,Annual,2022-09-26,2024-09-25,0.98,Yes,CSM-044,No,79,Yes,Yes,16,189,122,90.1,43692,44.6,5.5,18.0,7,21,18,7,0,5.0,59.0,87897,3.6,84732,84732,17742,290338,29,0,Low,No,No,Low,0,25781,8,127719,15964.875,128206,487,3.1374999999999997,8.125,0.0,0,154.66666666666666,234.58333333333334,98.05833333333334,55438.86111111111,174.38888888888889,189.0,81.60833333333333,3994.777777777778,17.674999999999997,43.8,7.0,522.1111111111111,100.16666666666667,7655.166666666667,23.145833333333332,4.194444444444445,99.07027777777778,14,0.9285714285714286,0.6642857142857144,0,2,1,1,0,2,0,0,2,1,0,4,1,0,0,0,0,0,0,0,0,0,1,2,1,1,4,3,2,0,0,3,3,8,0,0,8,0,6,0,0,3,11,4,1,0
